customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,OnlineSecurity,TechSupport
5079-UOKBF,Male,0,No,No,49,Two year,Yes,Mailed check,24.72,1222.04,No,Yes,Yes
9489-QKEJD,Male,0,Yes,No,10,Month-to-month,Yes,Bank transfer (automatic),77.48,831.98,Yes,Yes,No
8961-QOOTM,Female,0,No,No,21,Month-to-month,Yes,Electronic check,36.37,731.18,No,No,No
2649-YDTJA,Male,0,No,Yes,35,Month-to-month,Yes,Mailed check,102.22,3572.37,Yes,Yes,No
0563-FBMUL,Male,0,No,Yes,4,One year,Yes,Bank transfer (automatic),27.99,130.36,No,No,No
8647-DEHJZ,Male,0,No,Yes,46,One year,Yes,Mailed check,102.87,4692.15,No,No,Yes
1871-BRYQE,Female,0,No,No,69,One year,Yes,Electronic check,39.43,2674.63,No,No,No
1936-OIULD,Female,0,Yes,Yes,41,One year,Yes,Electronic check,97.95,3953.25,No,Yes,No
6191-KNAQS,Male,0,Yes,No,64,Month-to-month,Yes,Credit card (automatic),29.52,1848.73,No,No,Yes
8378-NTRXA,Female,1,Yes,No,32,One year,Yes,Bank transfer (automatic),27.73,885.49,No,Yes,Yes
7966-EJHOI,Female,0,No,No,46,One year,No,Mailed check,107.51,4876.42,No,No,Yes
3498-LFSOP,Male,1,Yes,Yes,11,Month-to-month,No,Electronic check,105.56,1228.89,No,Yes,No
3994-OGMEQ,Male,0,Yes,Yes,20,One year,No,Credit card (automatic),100.83,1987.36,No,Yes,No
5477-KRMGV,Male,0,No,No,13,Month-to-month,No,Mailed check,65.4,817.77,No,No,Yes
4495-EZEEO,Male,0,No,No,14,Month-to-month,No,Mailed check,76.98,1117.15,Yes,Yes,Yes
9250-MWDHP,Female,0,Yes,No,60,Month-to-month,Yes,Mailed check,22.48,1283.13,Yes,Yes,Yes
6375-VJHTF,Female,0,Yes,No,50,Month-to-month,No,Electronic check,60.96,3031.36,No,No,No
3206-CBYQR,Female,0,No,No,53,Two year,Yes,Bank transfer (automatic),23.16,1043.84,No,No,No
3830-HSMXT,Female,1,No,No,66,One year,No,Credit card (automatic),111.02,7333.32,No,No,Yes
9442-CLEAS,Male,0,Yes,Yes,8,Month-to-month,Yes,Electronic check,89.98,683.47,No,No,No
0703-DLIXF,Male,0,Yes,Yes,57,One year,Yes,Electronic check,65.74,3777.6,No,Yes,No
1695-MKIBG,Female,0,No,No,69,One year,No,Mailed check,32.79,2314.03,Yes,No,No
6383-NQUFG,Male,0,No,No,47,Two year,Yes,Credit card (automatic),80.48,3875.53,No,Yes,Yes
5422-DMBPQ,Male,0,No,No,11,Month-to-month,No,Mailed check,48.26,511.33,No,Yes,No
4539-LOSBL,Female,0,No,No,67,Month-to-month,No,Mailed check,91.35,6131.0,No,No,Yes
1763-UTTPU,Female,1,Yes,No,6,Month-to-month,Yes,Electronic check,111.45,643.33,Yes,No,Yes
0607-UBQJS,Female,0,No,Yes,51,Month-to-month,Yes,Mailed check,24.15,1280.85,Yes,Yes,Yes
7290-XJSKQ,Female,1,Yes,Yes,38,Month-to-month,Yes,Credit card (automatic),69.41,2545.48,No,Yes,Yes
3601-TUFBN,Male,0,Yes,No,18,One year,No,Mailed check,60.97,1158.64,No,No,Yes
4814-SVCMB,Female,0,No,No,63,Month-to-month,Yes,Credit card (automatic),51.22,3280.73,No,Yes,Yes
9950-RHEXE,Female,1,Yes,No,15,Month-to-month,Yes,Mailed check,116.25,1685.57,Yes,No,No
5243-AUEWM,Male,0,No,No,47,Month-to-month,No,Electronic check,50.29,2414.24,No,No,Yes
4699-CYUCL,Female,0,Yes,No,72,Month-to-month,Yes,Electronic check,34.09,2435.24,No,No,No
6727-AONQP,Male,0,No,No,52,Two year,Yes,Mailed check,61.61,3150.48,No,No,No
5590-DHMMJ,Female,0,No,No,9,Two year,Yes,Electronic check,117.64,1083.3,No,No,No
4148-TSIWZ,Female,0,No,No,69,One year,No,Bank transfer (automatic),49.15,3390.45,No,Yes,Yes
8791-ARUDF,Male,0,No,Yes,68,Month-to-month,Yes,Credit card (automatic),110.48,7549.1,No,Yes,No
4736-JMEEE,Female,0,No,Yes,59,Month-to-month,No,Credit card (automatic),77.97,4573.88,Yes,Yes,No
6988-RSPBP,Female,0,No,Yes,11,One year,Yes,Credit card (automatic),60.07,648.38,Yes,No,Yes
2220-KRMOJ,Male,0,Yes,No,63,One year,No,Mailed check,72.47,4582.94,No,No,No
4465-KBWFY,Female,0,No,No,23,Month-to-month,Yes,Bank transfer (automatic),86.96,2009.71,No,No,No
7429-FLYTW,Female,0,No,Yes,72,Month-to-month,Yes,Credit card (automatic),79.08,5738.82,No,No,No
6823-FOEAB,Male,0,Yes,Yes,31,Month-to-month,No,Electronic check,84.02,2521.21,No,No,No
8384-TDMUM,Male,0,Yes,No,66,Month-to-month,Yes,Credit card (automatic),79.03,5250.75,No,No,No
9441-GCJED,Male,0,No,No,4,Month-to-month,Yes,Credit card (automatic),46.45,77.11,No,No,Yes
2332-OEVES,Female,0,No,No,25,Month-to-month,No,Electronic check,69.81,1717.94,Yes,No,No
6759-VJIKG,Female,0,No,No,10,Month-to-month,Yes,Mailed check,23.27,254.2,Yes,No,Yes
6749-VDAHP,Female,0,Yes,No,36,Month-to-month,No,Credit card (automatic),60.84,2168.51,Yes,No,No
1330-XPRBK,Male,0,No,No,59,Month-to-month,Yes,Bank transfer (automatic),102.33,6052.95,No,Yes,No
3838-DKGNE,Female,0,No,Yes,54,Month-to-month,Yes,Mailed check,103.32,5530.62,No,No,No
1179-CEIZJ,Male,0,No,No,42,Two year,Yes,Bank transfer (automatic),77.42,3252.94,No,Yes,No
3732-XCBRI,Male,0,No,Yes,72,Month-to-month,Yes,Electronic check,83.47,6033.17,No,No,No
1080-DQKDF,Female,0,No,Yes,62,Month-to-month,No,Bank transfer (automatic),69.5,4319.96,Yes,Yes,No
5494-PLGDA,Male,0,No,No,53,Month-to-month,Yes,Credit card (automatic),37.96,2130.04,No,No,No
8190-ZWSYL,Female,0,Yes,No,21,Month-to-month,No,Credit card (automatic),79.38,1629.04,No,Yes,No
4523-BZDRT,Female,0,No,No,70,Month-to-month,Yes,Credit card (automatic),56.17,3969.87,No,No,Yes
0201-QPKYA,Female,1,Yes,No,23,Month-to-month,No,Bank transfer (automatic),57.08,1301.57,Yes,Yes,Yes
6992-ZSYLF,Female,1,No,No,33,Two year,Yes,Electronic check,29.41,976.13,No,No,No
9122-LCZEQ,Male,0,Yes,Yes,50,Two year,Yes,Bank transfer (automatic),97.24,4918.97,No,No,Yes
0359-UCAJZ,Male,1,Yes,No,45,Month-to-month,No,Bank transfer (automatic),42.58,1976.28,No,No,No
7700-ODMJU,Female,0,Yes,No,53,Month-to-month,Yes,Credit card (automatic),89.59,4770.68,No,No,Yes
0211-UQSOP,Male,0,No,No,64,Two year,No,Mailed check,79.2,5148.45,No,No,No
6179-OVEAH,Female,0,No,No,38,Two year,Yes,Credit card (automatic),22.57,957.76,No,No,Yes
3203-SBNIU,Female,0,Yes,No,1,Month-to-month,Yes,Credit card (automatic),27.67,-12.67,No,No,No
4439-ZIRXS,Female,0,No,No,70,Month-to-month,Yes,Mailed check,25.83,1847.61,No,Yes,No
9757-GYIFC,Female,0,No,No,38,Month-to-month,No,Bank transfer (automatic),79.95,2999.25,Yes,Yes,Yes
3108-ANKXO,Male,0,Yes,No,39,Month-to-month,No,Mailed check,117.97,4600.99,No,No,Yes
6145-KCWFP,Male,0,No,Yes,15,Two year,Yes,Electronic check,96.96,1484.35,No,Yes,Yes
5518-ZCAVU,Male,0,Yes,No,30,Month-to-month,Yes,Electronic check,61.3,1807.45,No,Yes,Yes
7061-SOYRI,Male,0,Yes,No,0,Two year,No,Electronic check,84.0,0.0,Yes,No,No
9147-TMTHH,Male,0,No,No,24,One year,No,Mailed check,79.7,1939.91,No,Yes,No
2681-MANVD,Female,0,Yes,No,46,Two year,No,Credit card (automatic),115.52,5329.05,No,No,No
1494-HJNGQ,Male,0,Yes,No,49,Month-to-month,No,Electronic check,59.66,2953.75,No,No,Yes
8072-XYZCX,Female,0,No,Yes,45,Two year,Yes,Electronic check,107.01,4868.91,No,No,No
3515-AKPDJ,Female,0,Yes,No,26,One year,Yes,Mailed check,34.42,903.64,No,No,Yes
8517-PZTYS,Female,0,Yes,No,15,Month-to-month,Yes,Bank transfer (automatic),79.13,1194.01,No,Yes,Yes
3901-TUCCP,Female,0,Yes,No,18,One year,Yes,Mailed check,80.02,1380.51,No,No,No
5988-KUCPT,Female,0,No,Yes,22,Month-to-month,Yes,Mailed check,109.15,2439.28,Yes,No,No
2099-EFVIY,Male,0,No,No,11,One year,Yes,Mailed check,59.74,670.75,No,Yes,Yes
7786-PTFYZ,Female,0,Yes,No,67,Month-to-month,No,Mailed check,93.66,6325.88,No,No,No
6383-VWGLD,Male,0,No,No,27,One year,No,Electronic check,100.86,2600.12,No,Yes,No
1105-STJSV,Male,0,Yes,Yes,20,One year,Yes,Mailed check,101.77,2042.12,No,Yes,Yes
3014-CATOG,Female,0,Yes,No,32,Month-to-month,No,Electronic check,40.97,1487.01,No,No,No
3817-VIHHQ,Male,0,No,Yes,40,Month-to-month,Yes,Credit card (automatic),22.24,833.48,No,No,Yes
6476-TFIBC,Male,0,No,No,28,Two year,Yes,Electronic check,87.58,2361.6,No,No,Yes
4720-WKMLA,Female,0,Yes,No,58,Month-to-month,No,Electronic check,79.78,4635.88,No,No,Yes
2058-RQFKR,Female,0,Yes,No,20,Month-to-month,No,Credit card (automatic),81.34,1601.78,No,No,Yes
1084-KZYGL,Male,0,Yes,No,9,Month-to-month,No,Electronic check,94.01,859.85,No,No,No
5899-ATIWE,Male,1,Yes,No,5,One year,No,Credit card (automatic),35.2,122.48,No,Yes,Yes
7043-DWKZQ,Male,0,No,No,46,Two year,Yes,Mailed check,42.05,1899.22,No,No,No
9593-CTUAW,Female,0,No,No,26,Month-to-month,Yes,Bank transfer (automatic),99.09,2614.97,Yes,No,No
0926-GVNIM,Female,1,Yes,Yes,56,Month-to-month,No,Mailed check,115.63,6547.84,No,Yes,No
0774-IIWMT,Male,0,No,No,26,Month-to-month,No,Credit card (automatic),108.14,2823.89,No,Yes,No
8944-PQWXC,Male,0,Yes,No,0,One year,No,Bank transfer (automatic),29.03,0.0,No,Yes,Yes
1443-HZUNF,Female,0,Yes,No,71,Month-to-month,Yes,Credit card (automatic),112.64,8063.11,No,No,No
9609-GNHAG,Female,0,Yes,No,72,One year,No,Bank transfer (automatic),80.72,5746.15,No,No,No
5947-SASTP,Female,0,Yes,No,17,Month-to-month,No,Mailed check,118.29,1989.16,No,Yes,Yes
5367-QFNPU,Female,1,Yes,Yes,10,Month-to-month,No,Credit card (automatic),21.3,187.54,No,No,No
1380-YLRYZ,Male,0,No,No,69,One year,Yes,Credit card (automatic),29.12,2021.93,No,Yes,No
9645-AHIKO,Female,0,Yes,No,27,Month-to-month,Yes,Credit card (automatic),110.36,3014.2,Yes,No,No
9585-PHUEH,Male,1,Yes,No,50,Month-to-month,No,Credit card (automatic),89.12,4438.7,Yes,No,No
1243-VDYAG,Female,0,No,No,5,Two year,Yes,Credit card (automatic),100.05,607.28,No,No,Yes
3151-YATIQ,Female,0,No,Yes,40,Two year,Yes,Electronic check,28.37,1062.25,No,No,Yes
3804-TOEID,Male,0,Yes,No,18,Two year,Yes,Credit card (automatic),118.91,2184.8,No,Yes,Yes
4714-CNYKF,Female,0,No,Yes,11,Month-to-month,Yes,Mailed check,109.15,1138.35,Yes,No,No
3419-OWFVH,Female,0,Yes,Yes,58,Month-to-month,Yes,Mailed check,100.07,5834.63,No,Yes,No
5532-EYARF,Female,0,Yes,No,29,One year,No,Electronic check,29.9,885.8,No,No,No
6147-VDLCM,Female,0,No,No,63,Month-to-month,No,Mailed check,53.98,3439.38,Yes,No,Yes
4085-GWGRT,Male,1,No,Yes,45,Month-to-month,No,Mailed check,114.64,5114.96,No,No,No
4594-TALYX,Male,0,No,No,60,Month-to-month,No,Bank transfer (automatic),31.69,1816.56,No,No,Yes
7632-FJQWL,Female,0,Yes,Yes,42,Two year,Yes,Mailed check,40.2,1663.74,Yes,Yes,No
4191-KBQIK,Female,0,No,No,9,Month-to-month,Yes,Credit card (automatic),43.88,437.74,No,Yes,Yes
6149-TYVUX,Male,0,Yes,Yes,60,Two year,Yes,Mailed check,36.97,2284.21,No,Yes,No
0928-ZDQFK,Male,0,No,No,11,Month-to-month,Yes,Mailed check,27.58,286.38,Yes,No,No
3421-BXNZW,Male,0,Yes,Yes,54,Month-to-month,Yes,Electronic check,116.14,6270.83,Yes,Yes,Yes
3413-RESIM,Male,0,No,No,52,Month-to-month,No,Bank transfer (automatic),36.45,1944.29,Yes,No,No
4387-SXRDI,Male,1,No,No,62,Two year,Yes,Bank transfer (automatic),37.85,2381.89,No,Yes,Yes
1959-XFXJQ,Female,1,No,No,49,Month-to-month,No,Bank transfer (automatic),60.18,2950.03,No,No,No
5027-AHJWB,Male,0,Yes,Yes,30,One year,Yes,Mailed check,94.05,2801.79,Yes,Yes,Yes
8667-DCCII,Male,1,No,Yes,14,Month-to-month,Yes,Bank transfer (automatic),39.5,587.39,No,No,No
4138-LAEJL,Female,0,No,No,67,Month-to-month,Yes,Credit card (automatic),21.05,1438.21,No,No,Yes
0687-YFNBF,Female,0,No,No,67,Month-to-month,Yes,Bank transfer (automatic),57.84,3864.76,No,No,No
6956-KPXOO,Female,0,No,No,12,Two year,No,Electronic check,41.8,538.14,No,No,No
1202-DDSAY,Female,0,Yes,No,13,Two year,Yes,Electronic check,79.66,1099.44,No,Yes,No
2655-XBMXA,Male,1,No,No,20,Month-to-month,No,Bank transfer (automatic),81.45,1582.75,No,Yes,No
6138-SJNTT,Male,0,No,Yes,24,Month-to-month,Yes,Bank transfer (automatic),85.05,2038.5,Yes,No,No
0653-GFPQG,Female,0,Yes,No,26,Month-to-month,Yes,Bank transfer (automatic),94.32,2480.92,No,No,No
7176-TGRQW,Male,0,Yes,No,39,Two year,Yes,Electronic check,25.44,953.07,No,No,No
9839-OMINJ,Male,0,No,Yes,59,Month-to-month,Yes,Bank transfer (automatic),20.11,1228.72,No,Yes,No
6583-BMEWA,Female,0,Yes,No,64,Two year,Yes,Electronic check,102.84,6614.47,No,Yes,Yes
5185-CBLGN,Female,0,Yes,No,66,Two year,Yes,Credit card (automatic),25.5,1658.7,No,No,No
2599-SDYXK,Female,0,Yes,No,50,Month-to-month,Yes,Electronic check,87.26,4354.4,Yes,Yes,No
9165-ATXGQ,Female,0,Yes,No,32,One year,No,Electronic check,67.99,2191.38,Yes,Yes,No
0912-BKAXE,Male,0,No,Yes,29,Month-to-month,Yes,Mailed check,99.27,2899.07,No,Yes,Yes
0379-HNQOD,Female,0,No,No,24,Month-to-month,No,Electronic check,104.71,2602.93,Yes,Yes,Yes
0413-ENQLJ,Male,0,No,No,66,Month-to-month,Yes,Electronic check,116.95,7698.09,No,Yes,No
1662-TNGHA,Female,0,Yes,Yes,19,Month-to-month,No,Mailed check,58.52,1259.64,No,No,Yes
0496-KWLVQ,Female,0,Yes,No,49,Month-to-month,No,Bank transfer (automatic),27.49,1407.22,No,No,Yes
4636-IGXOG,Male,0,No,Yes,27,Month-to-month,Yes,Credit card (automatic),55.87,1510.32,No,No,No
3032-IZBEM,Female,0,Yes,No,3,Month-to-month,Yes,Bank transfer (automatic),79.37,241.82,No,No,Yes
0499-GUPKW,Male,0,No,No,7,One year,No,Electronic check,30.16,276.56,No,No,No
6126-NCUOA,Female,0,Yes,No,55,One year,No,Credit card (automatic),114.14,6292.33,No,Yes,No
7664-COZLR,Male,1,No,No,49,Two year,Yes,Mailed check,48.33,2364.65,No,No,Yes
7748-EXXON,Male,0,No,No,47,Month-to-month,Yes,Credit card (automatic),114.57,5388.87,No,Yes,No
1054-NWHAI,Male,0,No,No,53,One year,Yes,Credit card (automatic),95.47,5020.06,Yes,No,Yes
3120-NVGIS,Male,0,Yes,No,34,Two year,Yes,Bank transfer (automatic),28.12,996.72,No,Yes,Yes
3222-QRNUG,Male,0,No,No,42,Month-to-month,No,Bank transfer (automatic),111.57,4745.89,Yes,No,No
2966-XWPXC,Male,0,No,No,43,Month-to-month,No,Mailed check,28.14,1128.24,No,No,Yes
2425-JDMDP,Male,0,Yes,Yes,63,Month-to-month,Yes,Electronic check,48.53,3084.76,Yes,No,No
8819-FMTNU,Female,1,Yes,No,36,Month-to-month,No,Electronic check,99.89,3559.23,No,Yes,No
4119-UQIXY,Male,0,No,Yes,52,One year,No,Electronic check,112.11,5910.87,No,Yes,No
3801-DRREA,Male,1,Yes,Yes,14,Month-to-month,Yes,Bank transfer (automatic),88.25,1299.23,No,No,Yes
5188-CCREQ,Male,0,No,No,12,Month-to-month,Yes,Bank transfer (automatic),42.03,547.64,Yes,No,No
4152-HQFWD,Female,0,Yes,No,67,Two year,Yes,Mailed check,112.67,7529.74,No,No,Yes
2523-HDEAE,Male,0,Yes,Yes,61,Two year,Yes,Mailed check,92.77,5659.03,No,No,No
4572-BNVDF,Male,0,Yes,Yes,4,One year,Yes,Credit card (automatic),109.23,431.53,No,Yes,No
8095-YXPCH,Female,0,No,Yes,15,Month-to-month,Yes,Credit card (automatic),79.96,1181.51,Yes,Yes,Yes
6618-UCJDX,Male,0,Yes,Yes,44,Month-to-month,No,Mailed check,45.74,2118.04,No,No,Yes
3937-PDPNJ,Male,1,Yes,Yes,15,Two year,Yes,Bank transfer (automatic),26.58,361.26,No,No,No
5623-FDBGG,Male,0,No,Yes,37,Month-to-month,Yes,Credit card (automatic),105.19,3959.17,No,No,Yes
2431-FWMAL,Female,0,Yes,No,47,Month-to-month,No,Mailed check,28.31,1268.6,No,No,No
1183-AMICT,Female,0,No,No,64,Two year,No,Electronic check,25.5,1573.2,No,Yes,No
0051-CXMHD,Male,0,No,Yes,44,Month-to-month,Yes,Bank transfer (automatic),85.44,3734.09,No,No,No
9843-XONSL,Female,0,No,No,62,Month-to-month,Yes,Electronic check,82.07,5087.07,No,No,Yes
8477-IHBJG,Male,0,Yes,No,24,Month-to-month,No,Bank transfer (automatic),39.59,936.31,No,No,Yes
5382-EMDSL,Male,0,Yes,No,48,Month-to-month,No,Electronic check,75.88,3622.22,No,No,No
2546-IZDUC,Female,1,Yes,Yes,58,Month-to-month,No,Credit card (automatic),53.13,3081.58,Yes,Yes,Yes
4261-IYFMP,Male,1,Yes,Yes,35,Two year,Yes,Mailed check,89.45,3178.9,No,No,Yes
9947-QTZJC,Female,0,Yes,No,12,Month-to-month,Yes,Electronic check,52.96,627.12,No,No,No
2748-LQLNT,Male,0,No,No,11,Month-to-month,No,Credit card (automatic),117.51,1220.13,No,No,Yes
9671-KVJEY,Female,0,Yes,No,23,One year,Yes,Credit card (automatic),20.48,512.24,Yes,Yes,Yes
7360-INPHD,Male,1,Yes,No,67,Two year,No,Credit card (automatic),85.98,5795.88,No,Yes,No
9911-IOVGN,Male,1,No,Yes,52,Month-to-month,Yes,Mailed check,89.68,4620.86,Yes,No,No
6527-JTEIT,Female,0,Yes,Yes,25,Two year,No,Bank transfer (automatic),70.18,1726.05,No,No,No
4924-JRCNT,Male,1,Yes,No,24,One year,Yes,Mailed check,64.15,1513.98,No,No,No
5525-MFXMV,Female,0,Yes,No,9,One year,No,Mailed check,54.42,538.68,No,No,Yes
5317-JZNKF,Male,1,Yes,No,48,Month-to-month,Yes,Bank transfer (automatic),49.15,2369.87,No,Yes,No
8724-WVSFM,Female,0,Yes,No,39,Month-to-month,Yes,Electronic check,83.99,3285.57,No,No,Yes
5186-LXWWZ,Male,0,Yes,Yes,5,Two year,Yes,Credit card (automatic),107.07,590.5,Yes,No,No
9895-MXYSQ,Female,0,Yes,Yes,70,Month-to-month,Yes,Mailed check,68.25,4758.2,No,Yes,Yes
3370-LOZMD,Male,1,Yes,Yes,34,Month-to-month,No,Mailed check,62.39,2171.33,No,Yes,No
7574-YJYHP,Male,0,Yes,No,25,One year,No,Mailed check,90.01,2284.44,No,No,No
8099-JJLCO,Female,1,No,No,50,Month-to-month,Yes,Bank transfer (automatic),81.47,4031.55,No,No,Yes
9367-JVTPS,Female,0,No,No,72,Two year,Yes,Mailed check,84.08,6128.08,No,No,No
0504-WOEAS,Male,1,No,No,49,Two year,Yes,Bank transfer (automatic),85.2,4171.74,No,No,No
7151-TXHQZ,Male,0,Yes,No,27,Month-to-month,Yes,Bank transfer (automatic),48.52,1261.89,Yes,Yes,No
5324-HECHO,Female,0,No,Yes,42,Two year,Yes,Bank transfer (automatic),106.32,4428.45,No,No,No
9836-RFSVK,Male,0,Yes,No,12,Month-to-month,Yes,Bank transfer (automatic),102.7,1232.38,No,No,No
6923-CKHRV,Male,0,Yes,No,51,Month-to-month,No,Mailed check,50.53,2506.12,Yes,Yes,Yes
5550-ULCUL,Female,0,Yes,Yes,7,One year,Yes,Bank transfer (automatic),39.89,326.47,Yes,No,No
2200-MDZDD,Male,1,Yes,No,68,Two year,No,Mailed check,26.65,1745.39,No,No,Yes
7328-LUCCE,Male,0,No,No,12,Month-to-month,No,Credit card (automatic),68.27,742.36,No,No,No
8981-ADMPY,Male,1,No,Yes,68,Month-to-month,No,Bank transfer (automatic),119.77,8202.21,No,No,Yes
5233-IFMMS,Female,0,No,Yes,45,Two year,No,Electronic check,110.95,4974.27,No,Yes,No
5484-HZXQP,Female,0,No,No,63,Two year,No,Electronic check,117.74,7486.06,No,Yes,No
1933-JSSVN,Female,0,No,No,7,Month-to-month,Yes,Credit card (automatic),59.96,471.52,No,No,No
8651-BEOUG,Male,0,Yes,No,57,One year,Yes,Credit card (automatic),45.56,2564.24,No,Yes,No
6636-SWWAE,Female,0,No,Yes,43,Month-to-month,Yes,Electronic check,84.2,3709.93,No,No,Yes
3679-ZQDND,Female,1,Yes,No,56,One year,No,Mailed check,66.44,3711.49,Yes,No,Yes
3045-HVPWC,Male,0,No,No,32,Month-to-month,Yes,Bank transfer (automatic),106.71,3352.81,No,Yes,Yes
0098-DKXDC,Female,0,No,No,33,Month-to-month,Yes,Bank transfer (automatic),51.71,1698.85,No,No,No
7224-EKBIB,Female,0,Yes,No,43,Month-to-month,Yes,Bank transfer (automatic),75.79,3186.42,Yes,No,Yes
9036-NYEOE,Male,1,No,No,36,Month-to-month,No,Mailed check,109.36,3951.6,No,Yes,Yes
5197-OXWSV,Male,0,Yes,Yes,9,Month-to-month,Yes,Electronic check,113.23,949.83,No,No,No
0715-GZDJZ,Male,0,No,No,31,One year,No,Credit card (automatic),59.44,1825.56,No,Yes,Yes
7544-QTLPC,Female,0,Yes,No,26,Month-to-month,No,Mailed check,89.52,2322.6,Yes,No,Yes
4329-IWJQS,Female,0,No,Yes,56,Month-to-month,Yes,Credit card (automatic),114.51,6497.15,No,No,No
5719-JVEQR,Female,0,Yes,No,2,Month-to-month,Yes,Bank transfer (automatic),76.93,138.64,No,Yes,Yes
5819-MIVFZ,Female,0,No,No,17,Month-to-month,Yes,Credit card (automatic),31.45,581.3,Yes,No,Yes
6123-AXDVH,Female,0,Yes,No,21,Month-to-month,Yes,Electronic check,38.87,859.39,No,Yes,No
3602-VFEIE,Female,0,Yes,No,67,One year,Yes,Credit card (automatic),38.5,2574.46,No,Yes,Yes
1661-TXSXT,Male,0,Yes,No,70,Month-to-month,Yes,Mailed check,99.12,7003.52,No,Yes,No
0323-QYJAH,Male,0,No,Yes,64,One year,No,Mailed check,114.8,7369.04,No,No,No
7201-UZHKI,Male,0,Yes,No,6,One year,Yes,Electronic check,37.55,248.99,No,Yes,Yes
0921-JEHBT,Male,0,No,No,0,Month-to-month,Yes,Mailed check,72.41,0.0,Yes,No,Yes
1310-CLFWW,Female,0,Yes,No,55,Two year,No,Electronic check,89.7,4898.6,No,No,No
9203-IWOKF,Male,0,Yes,No,42,Month-to-month,Yes,Bank transfer (automatic),100.84,4178.25,No,No,Yes
9346-DAXSR,Male,0,Yes,Yes,38,Month-to-month,Yes,Bank transfer (automatic),35.02,1365.73,Yes,Yes,No
8983-KCASN,Male,0,Yes,Yes,17,One year,Yes,Electronic check,70.69,1200.2,No,Yes,No
8777-PRCJB,Female,1,No,No,2,Two year,Yes,Electronic check,45.88,75.95,No,Yes,Yes
1867-AJGDW,Male,0,No,Yes,33,One year,Yes,Electronic check,86.41,2830.21,No,Yes,No
2079-OVRTC,Female,0,Yes,No,68,Month-to-month,Yes,Credit card (automatic),104.67,7173.23,No,No,No
0054-HJVMU,Male,0,Yes,No,31,One year,No,Mailed check,75.0,2351.13,No,No,Yes
3786-XYZYH,Male,0,No,No,53,Month-to-month,Yes,Credit card (automatic),99.87,5236.64,No,No,No
1157-OMFYH,Male,1,No,Yes,42,One year,No,Mailed check,89.17,3806.96,No,No,Yes
1255-MJNVV,Female,1,No,No,44,Two year,No,Electronic check,22.93,914.99,No,No,No
4550-GVSTH,Male,0,No,No,56,One year,No,Mailed check,94.59,5257.39,No,No,No
3222-BFXDS,Female,1,No,No,27,Month-to-month,No,Electronic check,50.3,1407.01,No,Yes,Yes
5223-IJPBQ,Male,0,No,No,20,One year,No,Credit card (automatic),54.69,1099.72,No,No,Yes
9169-UWLNF,Male,0,Yes,No,70,Month-to-month,No,Bank transfer (automatic),97.68,6787.89,No,No,No
1579-TBSMI,Male,0,No,Yes,54,One year,No,Electronic check,116.61,6342.41,No,Yes,Yes
8298-PFPVT,Male,0,No,No,68,Month-to-month,No,Credit card (automatic),81.15,5509.94,No,No,Yes
1799-OJNZF,Male,0,No,No,68,Month-to-month,No,Credit card (automatic),103.67,7059.79,Yes,No,Yes
4530-ONZRT,Female,0,Yes,Yes,11,One year,Yes,Credit card (automatic),93.19,982.45,No,Yes,No
5455-YRZKI,Female,0,No,No,17,Month-to-month,Yes,Mailed check,106.86,1811.12,No,No,Yes
8010-LJATZ,Male,0,No,No,21,Two year,Yes,Mailed check,80.81,1682.67,No,No,No
0617-TGCDI,Female,0,No,No,2,Two year,Yes,Bank transfer (automatic),112.08,132.12,No,Yes,No
1807-BEBPH,Female,1,No,No,49,One year,No,Electronic check,88.3,4242.25,No,No,Yes
1231-OXHGS,Female,0,No,No,49,Month-to-month,Yes,Bank transfer (automatic),67.97,3340.1,Yes,No,Yes
8431-XEFYT,Male,0,Yes,No,24,Month-to-month,No,Bank transfer (automatic),59.42,1488.79,No,No,Yes
4543-QQTYS,Female,0,Yes,No,34,One year,Yes,Electronic check,57.45,1998.2,No,No,No
9064-PARII,Female,0,No,No,39,Two year,Yes,Bank transfer (automatic),62.3,2460.23,No,No,No
6315-VSWIM,Female,0,No,No,46,Month-to-month,No,Electronic check,85.64,3909.18,Yes,No,No
8748-HKKCS,Male,0,No,Yes,10,Month-to-month,No,Electronic check,40.21,413.85,Yes,No,No
9376-QNOSD,Female,0,No,No,14,One year,No,Electronic check,61.0,820.11,No,No,No
5404-RMWES,Female,1,No,No,8,Two year,No,Electronic check,106.41,823.87,Yes,No,No
3528-ECDLH,Female,0,Yes,No,68,One year,Yes,Electronic check,63.1,4338.5,No,Yes,Yes
0319-NSMYF,Male,0,No,Yes,29,Two year,Yes,Mailed check,112.54,3312.88,No,No,No
0821-RNZKO,Male,0,No,No,14,One year,Yes,Credit card (automatic),32.28,473.27,No,No,No
0100-MWRSA,Male,0,Yes,No,54,Two year,No,Bank transfer (automatic),41.82,2277.54,No,Yes,No
6400-IGWQK,Female,0,Yes,No,36,Two year,No,Bank transfer (automatic),61.94,2279.17,No,Yes,Yes
2837-JWDHC,Male,0,Yes,Yes,43,Month-to-month,Yes,Bank transfer (automatic),39.79,1679.46,No,No,No
8625-YCHHU,Male,0,Yes,No,6,Month-to-month,Yes,Mailed check,51.77,248.6,Yes,No,Yes
